date,state,positive
20200229,New jersey,18
20200219,New jersey,
20200207,New jersey,
20201206,New mexico,108088
20201205,New mexico,106856
20201204,New mexico,104935
20201203,New mexico,102862
20201202,New mexico,100963
20201201,New mexico,99419
20201130,New mexico,97095
20201129,New mexico,95417
20201128,New mexico,93982
20201127,New mexico,91852
20201126,New mexico,89796
20201125,New mexico,88102
20201124,New mexico,86247
20201123,New mexico,84148
20201122,New mexico,81896
20201121,New mexico,79440
20201120,New mexico,77098
20201119,New mexico,74116
20201118,New mexico,70451
20201117,New mexico,67559
20201116,New mexico,65454
20201115,New mexico,64201
20201114,New mexico,63171
20201113,New mexico,62006
20201112,New mexico,60776
20201111,New mexico,59034
20201110,New mexico,57547
20201109,New mexico,56289
20201108,New mexico,54881
20201107,New mexico,53671
20201106,New mexico,52394
20201105,New mexico,51110
20201104,New mexico,50251
20201103,New mexico,49240
20201102,New mexico,48104
20201101,New mexico,47232
20201031,New mexico,46490
20201030,New mexico,45909
20201029,New mexico,44904
20201028,New mexico,43826
20201027,New mexico,43169
20201026,New mexico,42586
20201025,New mexico,41863
20201024,New mexico,41040
20201023,New mexico,40168
20201022,New mexico,39377
20201021,New mexico,38715
20201020,New mexico,37896
20201019,New mexico,37302
20201018,New mexico,36788
20201017,New mexico,36343
20201016,New mexico,35770
20201015,New mexico,34958
20201014,New mexico,34290
20201013,New mexico,33713
20201012,New mexico,33362
20201011,New mexico,32983
20201010,New mexico,32722
20201009,New mexico,32241
20201008,New mexico,31756
20201007,New mexico,31372
20201006,New mexico,30947
20201005,New mexico,30632
20201004,New mexico,30477
20201003,New mexico,30296
20201002,New mexico,30000
20201001,New mexico,29661
20200930,New mexico,29435
20200929,New mexico,29157
20200928,New mexico,28985
20200927,New mexico,28844
20200926,New mexico,28692
20200925,New mexico,28487
20200924,New mexico,28224
20200923,New mexico,27987
20200922,New mexico,27790
20200921,New mexico,27683
20200920,New mexico,27579
20200919,New mexico,27512
20200918,New mexico,27350
20200917,New mexico,27199
20200916,New mexico,27041
20200915,New mexico,26923
20200914,New mexico,26842
20200913,New mexico,26761
20200912,New mexico,26661
20200911,New mexico,26563
20200910,New mexico,26429
20200909,New mexico,26268
20200908,New mexico,26181
20200907,New mexico,26144
20200906,New mexico,26107
20200905,New mexico,26048
20200904,New mexico,25902
20200903,New mexico,25812
20200902,New mexico,25612
20200901,New mexico,25460
20200831,New mexico,25352
20200830,New mexico,25283
20200829,New mexico,25178
20200828,New mexico,25042
20200827,New mexico,24920
20200826,New mexico,24732
20200825,New mexico,24535
20200824,New mexico,24469
20200823,New mexico,24396
20200822,New mexico,24302
20200821,New mexico,24095
20200820,New mexico,23951
20200819,New mexico,23749
20200818,New mexico,23579
20200817,New mexico,23500
20200816,New mexico,23408
20200815,New mexico,23302
20200814,New mexico,23160
20200813,New mexico,22987
20200812,New mexico,22816
20200811,New mexico,22643
20200810,New mexico,22444
20200809,New mexico,22315
20200808,New mexico,22115
20200807,New mexico,21965
20200806,New mexico,21773
20200805,New mexico,21566
20200804,New mexico,21340
20200803,New mexico,21130
20200802,New mexico,21016
20200801,New mexico,20796
20200731,New mexico,20600
20200730,New mexico,20388
20200729,New mexico,20136
20200728,New mexico,19791
20200727,New mexico,19502
20200726,New mexico,19042
20200725,New mexico,18788
20200724,New mexico,18475
20200723,New mexico,18163
20200722,New mexico,17828
20200721,New mexico,17517
20200720,New mexico,17215
20200719,New mexico,16971
20200718,New mexico,16736
20200717,New mexico,16456
20200716,New mexico,16138
20200715,New mexico,15841
20200714,New mexico,15514
20200713,New mexico,15291
20200712,New mexico,15028
20200711,New mexico,14773
20200710,New mexico,14549
20200709,New mexico,14251
20200708,New mexico,14017
20200707,New mexico,13727
20200706,New mexico,13507
20200705,New mexico,13256
20200704,New mexico,13063
20200703,New mexico,12776
20200702,New mexico,12520
20200701,New mexico,12276
20200630,New mexico,12147
20200629,New mexico,11982
20200628,New mexico,11809
20200627,New mexico,11619
20200626,New mexico,11408
20200625,New mexico,11192
20200624,New mexico,10990
20200623,New mexico,10838
20200622,New mexico,10694
20200621,New mexico,10565
20200620,New mexico,10430
20200619,New mexico,10260
20200618,New mexico,10153
20200617,New mexico,10065
20200616,New mexico,9933
20200615,New mexico,9845
20200614,New mexico,9723
20200613,New mexico,9621
20200612,New mexico,9526
20200611,New mexico,9367
20200610,New mexico,9250
20200609,New mexico,9105
20200608,New mexico,9062
20200607,New mexico,8940
20200606,New mexico,8800
20200605,New mexico,8672
20200604,New mexico,8353
20200603,New mexico,8140
20200602,New mexico,8024
20200601,New mexico,7800
20200531,New mexico,7689
20200530,New mexico,7624
20200529,New mexico,7493
20200528,New mexico,7364
20200527,New mexico,7252
20200526,New mexico,7130
20200525,New mexico,7026
20200524,New mexico,6943
20200523,New mexico,6795
20200522,New mexico,6625
20200521,New mexico,6472
20200520,New mexico,6317
20200519,New mexico,6192
20200518,New mexico,6096
20200517,New mexico,5938
20200516,New mexico,5847
20200515,New mexico,5662
20200514,New mexico,5503
20200513,New mexico,5364
20200512,New mexico,5212
20200511,New mexico,5069
20200510,New mexico,4863
20200509,New mexico,4778
20200508,New mexico,4673
20200507,New mexico,4493
20200506,New mexico,4291
20200505,New mexico,4138
20200504,New mexico,4031
20200503,New mexico,3850
20200502,New mexico,3732
20200501,New mexico,3513
20200430,New mexico,3411
20200429,New mexico,3213
20200428,New mexico,2974
20200427,New mexico,2823
20200426,New mexico,2726
20200425,New mexico,2660
20200424,New mexico,2521
20200423,New mexico,2379
20200422,New mexico,2210
20200421,New mexico,2072
20200420,New mexico,1971
20200419,New mexico,1845
20200418,New mexico,1798
20200417,New mexico,1711
20200416,New mexico,1597
20200415,New mexico,1484
20200414,New mexico,1407
20200413,New mexico,1345
20200412,New mexico,1245
20200411,New mexico,1174
20200410,New mexico,1091
20200409,New mexico,1091
20200408,New mexico,865
20200407,New mexico,794
20200406,New mexico,686
20200405,New mexico,624
20200404,New mexico,543
20200403,New mexico,495
20200402,New mexico,403
20200401,New mexico,363
20200331,New mexico,315
20200330,New mexico,281
20200329,New mexico,237
20200328,New mexico,237
20200327,New mexico,191
20200326,New mexico,136
20200325,New mexico,112
20200324,New mexico,100
20200323,New mexico,83
20200322,New mexico,65
20200321,New mexico,57
20200320,New mexico,57
20200319,New mexico,43
20200318,New mexico,35
20200317,New mexico,28
20200316,New mexico,23
20200315,New mexico,17
20200314,New mexico,13
20200313,New mexico,10
20200312,New mexico,10
20200311,New mexico,5
20200310,New mexico,3
20200309,New mexico,0
20200308,New mexico,0
20200307,New mexico,0
20200306,New mexico,5
20200304,New mexico,1
20200228,New mexico,0
20200219,New mexico,
20200207,New mexico,0
20201206,New York,705827
20201205,New York,696125
20201204,New York,685364
20201203,New York,674093
20201202,New York,664238
20201201,New York,655265
20201130,New York,647980
20201129,New York,641161
20201128,New York,634438
20201127,New York,628375
20201126,New York,620199
20201125,New York,613266
20201124,New York,607001
20201123,New York,602120
20201122,New York,596214
20201121,New York,590822
20201120,New York,584850
20201119,New York,579382
20201118,New York,574072
20201117,New York,568778
20201116,New York,563690
20201115,New York,560200
20201114,New York,556551
20201113,New York,551163
20201112,New York,545762
20201111,New York,540965
20201110,New York,536145
20201109,New York,532180
20201108,New York,529036
20201107,New York,525608
20201106,New York,522021
20201105,New York,518812
20201104,New York,515815
20201103,New York,513689
20201102,New York,511368
20201101,New York,509735
20201031,New York,507480
20201030,New York,505431
20201029,New York,503176
20201028,New York,500677
20201027,New York,498646
20201026,New York,496655
20201025,New York,495464
20201024,New York,493832
20201023,New York,491771
20201022,New York,490134
20201021,New York,488506
20201020,New York,486480
20201019,New York,485279
20201018,New York,484281
20201017,New York,482891
20201016,New York,481107
20201015,New York,479400
20201014,New York,477940
20201013,New York,476708
20201012,New York,475315
20201011,New York,474286
20201010,New York,473143
20201009,New York,471696
20201008,New York,470104
20201007,New York,468268
20201006,New York,466908
20201005,New York,465515
20201004,New York,464582
20201003,New York,463360
20201002,New York,461629
20201001,New York,460031
20200930,New York,458649
20200929,New York,457649
20200928,New York,456460
20200927,New York,455626
20200926,New York,454760
20200925,New York,453755
20200924,New York,452847
20200923,New York,451892
20200922,New York,451227
20200921,New York,450473
20200920,New York,449900
20200919,New York,449038
20200918,New York,448052
20200917,New York,447262
20200916,New York,446366
20200915,New York,445714
20200914,New York,444948
20200913,New York,444365
20200912,New York,443640
20200911,New York,442791
20200910,New York,441911
20200909,New York,441154
20200908,New York,440578
20200907,New York,440021
20200906,New York,439501
20200905,New York,438772
20200904,New York,437971
20200903,New York,437107
20200902,New York,436218
20200901,New York,435510
20200831,New York,434756
20200830,New York,434100
20200829,New York,433402
20200828,New York,432767
20200827,New York,432131
20200826,New York,431340
20200825,New York,430774
20200824,New York,430145
20200823,New York,429737
20200822,New York,429165
20200821,New York,428512
20200820,New York,427803
20200819,New York,427202
20200818,New York,426571
20200817,New York,425916
20200816,New York,425508
20200815,New York,424901
20200814,New York,424167
20200813,New York,423440
20200812,New York,422703
20200811,New York,422003
20200810,New York,421336
20200809,New York,420860
20200808,New York,420345
20200807,New York,419642
20200806,New York,418928
20200805,New York,418225
20200804,New York,417589
20200803,New York,416843
20200802,New York,416298
20200801,New York,415767
20200731,New York,415014
20200730,New York,414370
20200729,New York,413593
20200728,New York,412878
20200727,New York,412344
20200726,New York,411736
20200725,New York,411200
20200724,New York,410450
20200723,New York,409697
20200722,New York,408886
20200721,New York,408181
20200720,New York,407326
20200719,New York,406807
20200718,New York,406305
20200717,New York,405551
20200716,New York,404775
20200715,New York,404006
20200714,New York,403175
20200713,New York,402263
20200712,New York,401706
20200711,New York,401029
20200710,New York,400299
20200709,New York,399513
20200708,New York,398929
20200707,New York,398237
20200706,New York,397649
20200705,New York,397131
20200704,New York,396598
20200703,New York,395872
20200702,New York,394954
20200701,New York,394079
20200630,New York,393454
20200629,New York,392930
20200628,New York,392539
20200627,New York,391923
20200626,New York,391220
20200625,New York,390415
20200624,New York,389666
20200623,New York,389085
20200622,New York,388488
20200621,New York,387936
20200620,New York,387272
20200619,New York,386556
20200618,New York,385760
20200617,New York,385142
20200616,New York,384575
20200615,New York,383944
20200614,New York,383324
20200613,New York,382630
20200612,New York,381714
20200611,New York,380892
20200610,New York,380156
20200609,New York,379482
20200608,New York,378799
20200607,New York,378097
20200606,New York,377316
20200605,New York,376208
20200604,New York,375133
20200603,New York,374085
20200602,New York,373040
20200601,New York,371711
20200531,New York,370770
20200530,New York,369660
20200529,New York,368284
20200528,New York,366733
20200527,New York,364965
20200526,New York,363836
20200525,New York,362764
20200524,New York,361515
20200523,New York,359926
20200522,New York,358154
20200521,New York,356458
20200520,New York,354370
20200519,New York,352845
20200518,New York,351371
20200517,New York,350121
20200516,New York,348232
20200515,New York,345813
20200514,New York,343051
20200513,New York,340661
20200512,New York,338485
20200511,New York,337055
20200510,New York,335395
20200509,New York,333122
20200508,New York,330407
20200507,New York,327469
20200506,New York,323978
20200505,New York,321192
20200504,New York,318953
20200503,New York,316415
20200502,New York,312977
20200501,New York,308314
20200430,New York,304372
20200429,New York,299691
20200428,New York,295106
20200427,New York,291996
20200426,New York,288045
20200425,New York,282143
20200424,New York,271590
20200423,New York,263460
20200422,New York,257216
20200421,New York,251690
20200420,New York,247512
20200419,New York,242786
20200418,New York,236732
20200417,New York,229642
20200416,New York,222284
20200415,New York,213779
20200414,New York,202208
20200413,New York,195031
20200412,New York,188694
20200411,New York,180458
20200410,New York,170512
20200409,New York,159937
20200408,New York,149316
20200407,New York,138863
20200406,New York,130689
20200405,New York,122031
20200404,New York,113704
20200403,New York,102863
20200402,New York,92381
20200401,New York,83712
20200331,New York,75795
20200330,New York,66497
20200329,New York,59513
20200328,New York,52318
20200327,New York,44637
20200326,New York,37258
20200325,New York,30810
20200324,New York,25665
20200323,New York,20875
20200322,New York,15168
20200321,New York,10356
20200320,New York,7102
20200319,New York,4152
20200318,New York,2383
20200317,New York,1374
20200316,New York,942
20200315,New York,648
20200314,New York,517
20200313,New York,353
20200312,New York,251
20200311,New York,195
20200310,New York,151
20200309,New York,88
20200308,New York,60
20200307,New York,36
20200306,New York,
20200304,New York,2
20200228,New York,
20200219,New York,0
20200206,New York,
20201206,North Carolina,394990
20201205,North Carolina,388552
20201204,North Carolina,382534
20201203,North Carolina,377231
20201202,North Carolina,371594
20201201,North Carolina,367395
20201130,North Carolina,364512
20201129,North Carolina,361778
20201128,North Carolina,357958
20201127,North Carolina,354514
20201126,North Carolina,346506
20201125,North Carolina,346506
20201124,North Carolina,342294
20201123,North Carolina,339194
20201122,North Carolina,336775
20201121,North Carolina,332261
20201120,North Carolina,328846
20201119,North Carolina,325158
20201118,North Carolina,320862
20201117,North Carolina,317495
20201116,North Carolina,314207
20201115,North Carolina,312235
20201114,North Carolina,309118
20201113,North Carolina,305233
20201112,North Carolina,303454
20201111,North Carolina,300561
20201110,North Carolina,297442
20201109,North Carolina,294860
20201108,North Carolina,293339
20201107,North Carolina,291245
20201106,North Carolina,288569
20201105,North Carolina,285661
20201104,North Carolina,282802
20201103,North Carolina,280377
20201102,North Carolina,278028
